city,state_name,lat,lng,population,density
Stuart,Florida,27.1959,-80.2444,17269,891.9
Woodmere,New York,40.6375,-73.7219,17267,2546.5
West Columbia,South Carolina,33.9932,-81.0936,17265,748.5
Bellaire,Texas,29.704,-95.4621,17262,2024.7
Beckley,West Virginia,37.7877,-81.1841,17261,660.1
Fulshear,Texas,29.693,-95.8804,17259,391.9
Pinehurst,North Carolina,35.1922,-79.4684,17250,378.6
El Segundo,California,33.917,-118.4018,17243,1171.5
Fort Thomas,Kentucky,39.0801,-84.4518,17241,1111.6
Murray,Kentucky,36.6146,-88.3207,17241,638.1
Clemson,South Carolina,34.6837,-82.8124,17238,865.3
Glenvar Heights,Florida,25.709,-80.3155,17237,1662.5
Camano,Washington,48.1865,-122.4708,17235,165.8
Lebanon,Indiana,40.0324,-86.4551,17196,364.0
Mebane,North Carolina,36.0852,-79.2736,17192,566.7
Rio Linda,California,38.6875,-121.4417,17181,626.8
Stafford,Texas,29.6271,-95.5654,17170,930.9
Fairview Park,Ohio,41.4419,-81.853,17167,1335.4
Hannibal,Missouri,39.7098,-91.3939,17165,417.9
El Reno,Oklahoma,35.5429,-97.966,17164,94.8
Danville,Kentucky,37.6418,-84.7777,17164,377.6
Cañon City,Colorado,38.443,-105.2203,17157,510.0
Defiance,Ohio,41.2813,-84.3657,17155,505.5
Massapequa Park,New York,40.6817,-73.4496,17149,3021.3
Hinsdale,Illinois,41.8007,-87.9273,17148,1450.3
Gainesville,Texas,33.639,-97.1487,17146,331.2
East Riverdale,Maryland,38.96,-76.9109,17136,3918.9
Avenel,New Jersey,40.5842,-74.2716,17132,1949.0
Rancho Mirage,California,33.7635,-116.4271,17129,282.3
Ferndale,Maryland,39.1869,-76.6331,17113,1730.4
Tifton,Georgia,31.4624,-83.5203,17112,516.8
Pinewood,Florida,25.8697,-80.2174,17110,3754.3
Aurora,Ohio,41.3118,-81.345,17108,272.4
Oswego,New York,43.4516,-76.5005,17105,880.9
Conyers,Georgia,33.6646,-83.9966,17101,515.6
Safety Harbor,Florida,28.008,-82.6964,17093,1403.0
Hillcrest Heights,Maryland,38.8373,-76.9641,17090,2561.4
Terrell,Texas,32.734,-96.2931,17083,262.7
Gainesville,Virginia,38.7931,-77.6347,17081,625.8
Manassas Park,Virginia,38.7709,-77.4429,17081,2233.3
Groves,Texas,29.9457,-93.9164,17078,1157.4
Los Lunas,New Mexico,34.8115,-106.7803,17072,326.3
Norwalk,Ohio,41.2443,-82.6088,17048,734.3
Ashwaubenon,Wisconsin,44.4796,-88.0889,17042,534.1
Myrtle Grove,Florida,30.4158,-87.3027,17023,996.1
Huntington,Indiana,40.881,-85.5063,17018,708.3
Bristol,Virginia,36.6181,-82.1604,16996,511.7
Belle Glade,Florida,26.6916,-80.6656,16983,1098.0
Mattoon,Illinois,39.4774,-88.3623,16982,646.6
Adelphi,Maryland,39.0017,-76.9649,16977,2326.5
Flowing Wells,Arizona,32.2937,-111.011,16965,1746.1
Marion,Illinois,37.7345,-88.942,16960,470.5
Live Oak,California,36.986,-121.9804,16948,1965.6
Damascus,Maryland,39.2701,-77.1957,16945,463.7
Siloam Springs,Arkansas,36.1844,-94.5315,16944,559.8
Shelbyville,Kentucky,38.2067,-85.2292,16932,700.0
Kaukauna,Wisconsin,44.2773,-88.2641,16929,798.3
Calhoun,Georgia,34.491,-84.9386,16920,411.5
West Haven,Utah,41.2083,-112.0541,16918,540.4
New Milford,New Jersey,40.9337,-74.0196,16912,2786.7
Easton,Maryland,38.776,-76.0701,16912,558.9
Farmingville,New York,40.839,-73.0404,16909,1540.2
Clayton,Missouri,38.6444,-90.3303,16905,2580.8
Vincennes,Indiana,38.6759,-87.5102,16892,890.5
Mount Vernon,Ohio,40.3854,-82.4737,16885,662.0
Bridgeview,Illinois,41.7403,-87.8067,16883,1455.3
Villa Rica,Georgia,33.7294,-84.9177,16863,416.6
Pendleton,Oregon,45.6757,-118.8201,16861,559.7
Wixom,Michigan,42.5243,-83.5346,16853,590.3
Truckee,California,39.3455,-120.1848,16850,199.0
Aberdeen,Washington,46.9757,-123.8094,16842,588.5
Westchester,Illinois,41.8492,-87.8906,16837,1702.8
Madison,New Jersey,40.7586,-74.4169,16819,1490.1
Pampa,Texas,35.5479,-100.9651,16817,737.4
Buford,Georgia,34.1192,-83.9903,16811,340.8
Port Washington,New York,40.8268,-73.6765,16807,1491.8
Ada,Oklahoma,34.7662,-96.6681,16804,333.5
Graham,North Carolina,36.0589,-79.3894,16793,566.9
Anna,Texas,33.3472,-96.5508,16792,332.4
Laconia,New Hampshire,43.5725,-71.4775,16786,322.8
La Vista,Nebraska,41.1816,-96.0664,16786,1172.0
Storrs,Connecticut,41.8083,-72.2514,16784,849.1
Moraga,California,37.8439,-122.1225,16750,689.5
Country Club Hills,Illinois,41.5636,-87.7251,16746,1286.8
Fort Carson,Colorado,38.7095,-104.772,16743,224.2
Donna,Texas,26.1468,-98.0559,16743,762.8
Hernando,Mississippi,34.85,-89.9921,16730,247.3
Ukiah,California,39.1464,-123.2105,16728,1288.3
Menomonie,Wisconsin,44.8893,-91.9084,16721,464.6
Centerville,Utah,40.9284,-111.8848,16711,1134.6
Bull Run,Virginia,38.7802,-77.5204,16709,2481.4
Powder Springs,Georgia,33.8659,-84.684,16698,800.2
Hueytown,Alabama,33.4239,-87.022,16694,302.9
Princeton,Texas,33.1778,-96.5044,16683,466.8
Ocean Pointe,Hawaii,21.3145,-158.0289,16676,2992.8
Millbrook,Alabama,32.5027,-86.3737,16675,435.8
East Highland Park,Virginia,37.577,-77.3865,16669,725.2
Lake St. Louis,Missouri,38.7846,-90.7886,16665,739.5
Washougal,Washington,45.5825,-122.3451,16664,1033.6
Dallas,Oregon,44.9221,-123.313,16663,1307.4
Long Beach,Mississippi,30.3608,-89.1651,16654,596.7
Palmetto Estates,Florida,25.6211,-80.3616,16612,2937.2
Four Corners,Oregon,44.929,-122.9732,16608,2603.3
Bellmore,New York,40.6569,-73.5285,16603,2599.9
Humble,Texas,29.9921,-95.2655,16603,616.2
Fairview Heights,Illinois,38.5974,-90.0053,16601,545.3
Red Wing,Minnesota,44.5817,-92.6036,16596,181.4
Johnstown,Colorado,40.3499,-104.9482,16596,401.9
Beaver Dam,Wisconsin,43.4688,-88.8309,16594,861.8
Morton,Illinois,40.6135,-89.4669,16591,475.9
Bluffdale,Utah,40.4744,-111.9381,16576,513.1
Hampton Bays,New York,40.8695,-72.5225,16546,438.3
Celina,Texas,33.3154,-96.7941,16542,138.5
Ojus,Florida,25.9563,-80.1606,16530,2473.8
Sunland Park,New Mexico,31.8201,-106.5958,16488,499.7
Cloverly,Maryland,39.1064,-76.9995,16473,610.5
Douglas,Arizona,31.3602,-109.5394,16470,630.4
Clearlake,California,38.9589,-122.633,16468,584.3
Vienna,Virginia,38.8996,-77.2597,16465,1449.6
Lake Mary,Florida,28.7592,-81.336,16459,722.7
McKinleyville,California,40.9488,-124.0857,16457,307.8
Walnut Park,California,33.9682,-118.222,16453,8211.9
South Venice,Florida,27.0444,-82.4155,16426,1073.2
Center Point,Alabama,33.6447,-86.6852,16422,992.2
Dyer,Indiana,41.4977,-87.509,16422,995.6
Heber,Utah,40.507,-111.3986,16416,268.9
Addison,Texas,32.959,-96.8355,16405,1368.5
Vincent,California,34.0983,-117.9238,16399,4300.6
Wolf Trap,Virginia,38.9395,-77.2842,16394,651.2
Artesia,California,33.8676,-118.0805,16390,3920.9
Ham Lake,Minnesota,45.2545,-93.2039,16389,186.6
Pearl River,New York,41.0615,-74.0047,16387,928.7
Fillmore,California,34.3989,-118.9174,16373,1827.4
North Decatur,Georgia,33.8074,-84.2889,16369,1244.7
South Houston,Texas,29.6611,-95.2285,16354,2220.8
Grosse Pointe Woods,Michigan,42.4366,-82.8987,16353,1835.7
Troutdale,Oregon,45.5372,-122.3955,16353,1067.1
New Port Richey,Florida,28.2468,-82.717,16348,1402.1
Sunnyside,Washington,46.3157,-120.0058,16343,857.1
North Arlington,New Jersey,40.7874,-74.1273,16339,2437.1
Stanford,California,37.4252,-122.1674,16333,2274.1
Fort Hunt,Virginia,38.7361,-77.0589,16322,1081.1
Poplar Bluff,Missouri,36.7632,-90.4135,16318,498.9
Albemarle,North Carolina,35.3594,-80.1915,16318,354.1
Lemay,Missouri,38.5325,-90.2845,16312,1559.2
Opa-locka,Florida,25.8997,-80.2551,16310,1434.8
Susanville,California,40.4206,-120.6132,16305,727.6
Sayville,New York,40.7478,-73.084,16290,1156.3
Crawfordsville,Indiana,40.0428,-86.8976,16279,640.6
Mercedes,Texas,26.1533,-97.9128,16274,541.9
Olivehurst,California,39.0795,-121.5566,16262,695.2
Welby,Colorado,39.8403,-104.9655,16260,1602.4
Vero Beach,Florida,27.6463,-80.393,16254,576.3
Hermitage,Pennsylvania,41.2305,-80.4413,16240,204.5
Dyersburg,Tennessee,36.0465,-89.3777,16235,365.0
Jasper,Indiana,38.3933,-86.9402,16231,456.9
Payson,Arizona,34.2433,-111.3195,16229,313.5
Hibbing,Minnesota,47.398,-92.9486,16224,33.8
La Grange,Illinois,41.8072,-87.8741,16220,2378.7
Fairburn,Georgia,33.5496,-84.5914,16215,364.4
Tahlequah,Oklahoma,35.9112,-94.977,16213,508.3
Griffith,Indiana,41.5277,-87.4239,16213,805.2
Radford,Virginia,37.1229,-80.5587,16205,711.6
Floral Park,New York,40.7227,-73.7029,16180,4341.8
Aberdeen,Maryland,39.5151,-76.1733,16176,931.1
Lake Wales,Florida,27.9195,-81.5961,16173,338.4
Taylor,Texas,30.5729,-97.4268,16154,325.0
Americus,Georgia,32.0736,-84.2248,16144,521.1
Warrington,Florida,30.3835,-87.2946,16140,875.1
Frankfort,Indiana,40.281,-86.5212,16134,746.3
Colonial Park,Pennsylvania,40.2987,-76.8069,16132,1183.6
Spanish Springs,Nevada,39.6568,-119.6694,16131,110.0
Fullerton,Pennsylvania,40.6309,-75.4834,16131,1622.0
Calera,Alabama,33.1254,-86.7449,16126,228.5
Buffalo,Minnesota,45.1794,-93.8644,16121,816.6
Parkway,California,38.4993,-121.452,16091,2609.3
South River,New Jersey,40.4455,-74.3783,16087,2200.7
Clarksburg,West Virginia,39.2862,-80.3232,16085,625.8
Dublin,Georgia,32.536,-82.928,16067,381.2
Mount Pleasant,Texas,33.1586,-94.9727,16067,347.6
Red Hill,South Carolina,33.7777,-79.0111,16060,569.7
River Falls,Wisconsin,44.8609,-92.6247,16058,852.6
Sikeston,Missouri,36.8854,-89.5877,16054,375.4
Bay Village,Ohio,41.4851,-81.9317,16051,1290.3
Grandville,Michigan,42.9004,-85.7564,16043,847.4
Prospect Heights,Illinois,42.1039,-87.9267,16021,1450.1
Kings Park,New York,40.8881,-73.2475,16008,934.8
Washington,Illinois,40.705,-89.434,16008,748.0
Summerfield,Maryland,38.9042,-76.8678,16002,1535.6
Gatesville,Texas,31.4445,-97.7317,15997,496.6
West Richland,Washington,46.3115,-119.3999,15988,259.1
Murraysville,North Carolina,34.2919,-77.8429,15976,724.9
Middleburg Heights,Ohio,41.3696,-81.815,15975,742.9
Hot Springs Village,Arkansas,34.6566,-92.9643,15970,104.2
Muscle Shoals,Alabama,34.7432,-87.6343,15969,330.4
Ripon,California,37.7417,-121.131,15961,1163.8
Fremont,Ohio,41.3535,-83.1147,15954,725.1
Firestone,Colorado,40.1565,-104.9494,15949,371.8
The Dalles,Oregon,45.6053,-121.1818,15942,899.5
Saraland,Alabama,30.8479,-88.1004,15942,174.9
Rutland,Vermont,43.6092,-72.9783,15934,777.4
Stallings,North Carolina,35.1088,-80.6598,15932,727.3
Marco Island,Florida,25.933,-81.6993,15929,570.5
Bellevue,Wisconsin,44.4592,-87.955,15922,426.1
New Haven,Indiana,41.0676,-85.0174,15922,520.2
Coos Bay,Oregon,43.3789,-124.233,15921,593.1
Gardendale,Alabama,33.6677,-86.8069,15920,235.6
Overland,Missouri,38.6966,-90.3689,15908,1376.4
Warsaw,Indiana,41.2448,-85.8465,15905,454.1
Richmond Hill,Georgia,31.9012,-81.3125,15900,215.1
Fort Drum,New York,44.045,-75.7845,15895,350.9
Berea,South Carolina,34.8802,-82.465,15892,757.6
Aldine,Texas,29.9123,-95.3784,15887,799.9
Opelousas,Louisiana,30.5252,-92.0816,15884,666.6
Coto de Caza,California,33.5959,-117.586,15873,767.9
Waterville,Maine,44.5441,-69.6624,15872,474.3
Fort Mohave,Arizona,35.0004,-114.5748,15872,370.3
St. Simons,Georgia,31.1775,-81.3857,15865,358.2
Mountain Home,Idaho,43.1324,-115.697,15863,819.9
Hollins,Virginia,37.3434,-79.9534,15857,678.1
Dixon,Illinois,41.8439,-89.4794,15855,774.2
Dickson,Tennessee,36.0637,-87.3665,15855,295.7
New Cassel,New York,40.7602,-73.5649,15841,3915.5
Mount Dora,Florida,28.8142,-81.6344,15830,656.8
Sulphur Springs,Texas,33.1421,-95.6122,15825,302.5
Lithia Springs,Georgia,33.7811,-84.6487,15825,504.0
Jamestown,North Dakota,46.9063,-98.6937,15823,442.3
Kerman,California,36.7248,-120.0625,15817,1715.4
Glenmont,Maryland,39.0698,-77.0467,15795,2083.6
Holly Springs,Georgia,34.1681,-84.4847,15784,734.8
Talladega,Alabama,33.4333,-86.0986,15782,228.3
Stone Ridge,Virginia,38.9294,-77.5557,15776,2245.9
Westbury,New York,40.7599,-73.5891,15772,2527.1
Highland Village,Texas,33.0897,-97.0615,15769,1165.7
Glenn Heights,Texas,32.5506,-96.8548,15741,708.3
Mount Clemens,Michigan,42.5977,-82.8821,15735,1529.3
Isla Vista,California,34.4128,-119.8614,15732,11020.0
Elkton,Maryland,39.6066,-75.8209,15724,679.7
White Center,Washington,47.5086,-122.3479,15716,2718.3
Hewitt,Texas,31.452,-97.196,15707,808.4
Auburndale,Florida,28.0963,-81.8012,15704,462.2
Discovery Bay,California,37.9063,-121.599,15704,1098.2
Los Osos,California,35.3065,-120.8242,15692,489.3
Newton,Iowa,41.6963,-93.0403,15688,518.6
Lady Lake,Florida,28.9241,-81.9299,15683,728.1
Macomb,Illinois,40.4709,-90.6807,15681,643.1
Mitchell,South Dakota,43.7294,-98.0337,15677,536.0
Wailuku,Hawaii,20.8834,-156.5059,15670,1284.9
Chickasha,Oklahoma,35.0409,-97.9474,15655,281.4
La Palma,California,33.8504,-118.0407,15650,3395.1
Alpine,California,32.8439,-116.7585,15648,215.6
Shively,Kentucky,38.197,-85.8136,15638,1327.9
Seaford,New York,40.6678,-73.4922,15636,2241.8
Rossville,Maryland,39.3572,-76.4767,15633,1147.9
Seymour,Tennessee,35.8783,-83.7669,15633,372.2
Fort Leonard Wood,Missouri,37.7562,-92.1274,15629,247.8
Weston,Wisconsin,44.8906,-89.5487,15609,270.4
Grovetown,Georgia,33.4503,-82.2073,15608,1082.2
Southchase,Florida,28.3793,-81.3903,15592,906.7
Mastic,New York,40.8096,-72.8479,15576,1507.0
Seven Oaks,South Carolina,34.0475,-81.1435,15561,844.8
Monroe,Ohio,39.4461,-84.3667,15560,341.7
Live Oak,Texas,29.5545,-98.3404,15554,1308.3
Cherryland,California,37.6792,-122.1038,15552,5168.9
Azalea Park,Florida,28.5473,-81.2956,15549,1960.7
Greenwood Village,Colorado,39.6153,-104.9131,15548,705.2
Indianola,Iowa,41.3629,-93.5652,15544,537.6
Brooklyn Park,Maryland,39.217,-76.6174,15541,1390.4
Hugo,Minnesota,45.1671,-92.9588,15541,173.2
Niceville,Florida,30.529,-86.4748,15532,418.4
Hartford,Wisconsin,43.3223,-88.3784,15526,698.3
Wilmington Island,Georgia,32.0033,-80.9752,15521,725.9
Candelaria,Puerto Rico,18.4042,-66.2175,15498,1919.1
Batavia,New York,42.9987,-78.1802,15497,1076.8
Rio Grande City,Texas,26.3808,-98.8215,15494,490.2
Princeton Meadows,New Jersey,40.3347,-74.5651,15491,2159.5
Berea,Kentucky,37.5904,-84.2898,15465,368.8
Scottsboro,Alabama,34.6438,-86.0491,15446,110.2
Chubbuck,Idaho,42.9263,-112.4623,15445,952.3
Grain Valley,Missouri,39.0171,-94.2084,15435,893.5
Glenn Dale,Maryland,38.9833,-76.804,15426,740.5
Lynden,Washington,48.9502,-122.4545,15410,1044.4
Carthage,Missouri,37.1503,-94.3225,15395,476.8
Springdale,New Jersey,39.8769,-74.9724,15393,1018.6
Uvalde,Texas,29.2152,-99.7782,15374,812.2
Three Lakes,Florida,25.6415,-80.4,15367,1840.2
Greeneville,Tennessee,36.168,-82.8197,15361,339.3
Glasgow,Delaware,39.6015,-75.7473,15342,599.0
Mastic Beach,New York,40.7664,-72.8369,15333,1230.4
Yankton,South Dakota,42.8901,-97.3927,15332,657.4
Eden,North Carolina,36.5027,-79.7412,15317,407.0
Hayden,Idaho,47.768,-116.804,15316,557.1
Port Orchard,Washington,47.5163,-122.661,15315,572.6
Hartselle,Alabama,34.4391,-86.9396,15308,334.6
Tenafly,New Jersey,40.9176,-73.9532,15307,1224.9
Asbury Park,New Jersey,40.2226,-74.0119,15305,4197.7
Roanoke Rapids,North Carolina,36.4452,-77.649,15294,567.2
Norridge,Illinois,41.9637,-87.8231,15294,3089.5
Harper Woods,Michigan,42.439,-82.9293,15287,2030.6
Johnson City,New York,42.123,-75.9624,15275,1215.4
Jackson,Missouri,37.3792,-89.6522,15272,535.1
Traverse City,Michigan,44.7546,-85.6038,15263,724.3
Northview,Michigan,43.0427,-85.6016,15251,570.3
Dentsville,South Carolina,34.0754,-80.9547,15245,896.5
Laurinburg,North Carolina,34.7602,-79.4773,15242,465.2
Thibodaux,Louisiana,29.7949,-90.8146,15242,828.0
Franklin Park,Pennsylvania,40.5903,-80.0999,15239,419.2
Bradley,Illinois,41.1641,-87.8452,15236,852.0
Berkley,Michigan,42.4986,-83.1853,15234,2266.8
Hazel Park,Michigan,42.4619,-83.0977,15213,2254.1
Gloversville,New York,43.0491,-74.3465,15211,1130.2
Kenmore,New York,42.9646,-78.8713,15207,4055.4
Beech Grove,Indiana,39.7157,-86.0871,15202,1308.7
Depew,New York,42.9118,-78.7043,15188,1146.1
Spring Creek,Nevada,40.745,-115.5983,15176,104.4
Eloy,Arizona,32.747,-111.5992,15171,62.2
Pacific Grove,California,36.6188,-121.9259,15169,2084.5
Youngsville,Louisiana,30.0963,-91.9968,15167,437.8
Andover,Kansas,37.6873,-97.1352,15162,504.9
Elk Plain,Washington,47.0425,-122.3663,15157,700.0
Southern Pines,North Carolina,35.1927,-79.4039,15156,320.5
Vandalia,Ohio,39.8791,-84.193,15155,469.7
Piney Green,North Carolina,34.7498,-77.3208,15149,405.5
Phillipsburg,New Jersey,40.6894,-75.1821,15146,1730.8
Tonawanda,New York,43.0105,-78.8805,15132,1501.5
Camp Pendleton South,California,33.2329,-117.393,15131,923.7
North New Hyde Park,New York,40.746,-73.6876,15125,2899.3
Clarksdale,Mississippi,34.1933,-90.5693,15124,315.2
Greenlawn,New York,40.8632,-73.3646,15115,1473.3
Bemidji,Minnesota,47.4828,-94.8797,15114,338.4
Longwood,Florida,28.7014,-81.3487,15085,1088.2
Henderson,North Carolina,36.3256,-78.4151,15084,677.2
West Park,Florida,25.984,-80.1923,15074,2643.9
Worthington,Ohio,40.095,-83.0209,15047,1056.0
Hereford,Texas,34.8225,-102.4001,15043,897.0
Front Royal,Virginia,38.926,-78.1838,15039,571.8
Swansea,Illinois,38.5507,-89.9858,15037,840.5
Dayton,Nevada,39.2592,-119.5653,15036,157.7
Riverdale,Georgia,33.5639,-84.4103,15013,1350.5
South Farmingdale,New York,40.7175,-73.4473,15009,2600.0
Halawa,Hawaii,21.3753,-157.9185,14990,2255.2
Greensburg,Pennsylvania,40.3113,-79.5445,14982,1355.6
West University Place,Texas,29.7157,-95.4321,14975,3003.4
Highland Park,New Jersey,40.5006,-74.4283,14947,2926.5
Williamstown,New Jersey,39.6874,-74.9786,14947,736.8
Tanque Verde,Arizona,32.2687,-110.7437,14946,184.7
Mineral Wells,Texas,32.8169,-98.0776,14925,286.4
Glasgow,Kentucky,37.0048,-85.9263,14922,350.4
Sterling,Illinois,41.7996,-89.6956,14919,959.4
Fairview,New Jersey,40.8182,-74.0022,14918,6506.9
California City,California,35.1578,-117.8721,14914,26.5
Metuchen,New Jersey,40.5424,-74.3628,14883,1936.2
Lebanon,Missouri,37.6717,-92.6603,14880,388.5
Hendersonville,North Carolina,35.3247,-82.4575,14878,730.8
Boulder City,Nevada,35.8407,-114.9257,14868,29.8
Great Bend,Kansas,38.3593,-98.8015,14864,559.9
Grimes,Iowa,41.6779,-93.7947,14842,448.5
Broadlands,Virginia,39.0168,-77.5167,14835,1689.3
Highland Springs,Virginia,37.5516,-77.3285,14823,726.3
Sierra Vista Southeast,Arizona,31.4525,-110.216,14822,56.2
Whitefish Bay,Wisconsin,43.1131,-87.9003,14818,2535.3
Ramsey,New Jersey,41.0595,-74.1454,14801,1046.6
Oldsmar,Florida,28.0506,-82.6698,14800,639.8
Bradley Gardens,New Jersey,40.5711,-74.6678,14798,1265.0
Gantt,South Carolina,34.7837,-82.4027,14790,574.3
Glen Allen,Virginia,37.666,-77.4838,14783,651.3
Ferndale,Washington,48.8526,-122.5894,14777,801.8
Brunswick,Georgia,31.1449,-81.4746,14774,368.2
Alexander City,Alabama,32.9229,-85.9358,14765,128.2
Wildwood,Florida,28.7752,-82.0075,14747,50.3
Greendale,Wisconsin,42.9371,-88.0018,14735,982.3
Lake Stickney,Washington,47.8733,-122.2582,14733,2777.3
Deming,New Mexico,32.2631,-107.7525,14730,325.3
Fort Payne,Alabama,34.4559,-85.6965,14730,96.3
Vail,Arizona,32.0217,-110.6937,14715,240.1
Gulf Shores,Alabama,30.2764,-87.7017,14712,170.8
Ladson,South Carolina,33.0093,-80.1078,14711,837.8
White Oak,Maryland,39.0451,-76.9885,14711,1935.6
Chelsea,Alabama,33.3262,-86.63,14710,219.4
Owosso,Michigan,42.9955,-84.176,14708,1065.0
Antioch,Illinois,42.4742,-88.0721,14705,666.7
Fraser,Michigan,42.5388,-82.9496,14703,1352.2
Hammonton,New Jersey,39.6572,-74.7678,14695,133.1
Great Falls,Virginia,39.011,-77.3013,14690,225.2
Salida,California,37.7083,-121.0842,14690,2659.6
Waunakee,Wisconsin,43.1829,-89.4447,14679,748.7
Monroe,Georgia,33.799,-83.7161,14675,334.8
Fruitville,Florida,27.3328,-82.4616,14673,802.1
Canyon,Texas,34.9911,-101.919,14669,766.5
Parlier,California,36.6087,-119.5434,14666,2507.9
Palmview,Texas,26.2318,-98.3823,14654,886.9
Pineville,Louisiana,31.3414,-92.4096,14653,434.5
Davidson,North Carolina,35.484,-80.8247,14644,787.5
Salem Lakes,Wisconsin,42.5366,-88.1306,14630,187.4
Havre de Grace,Maryland,39.548,-76.1146,14625,905.3
Moultrie,Georgia,31.1591,-83.7708,14621,326.2
Hershey,Pennsylvania,40.2806,-76.6458,14619,403.5
Ewa Beach,Hawaii,21.3181,-158.0073,14614,4473.8
Mount Vernon,Illinois,38.314,-88.9174,14614,391.0
Washington,Missouri,38.5515,-91.0154,14607,561.6
Morris,Illinois,41.3749,-88.4304,14601,493.4
Anderson Creek,North Carolina,35.2657,-78.958,14597,295.0
Rendon,Texas,32.5789,-97.2349,14597,208.4
Weigelstown,Pennsylvania,39.9852,-76.8306,14593,878.2
Chippewa Falls,Wisconsin,44.9358,-91.3902,14581,484.4
Eggertsville,New York,42.9665,-78.8065,14577,1998.5
East Milton,Florida,30.6175,-86.9636,14566,193.5
West Freehold,New Jersey,40.2324,-74.2943,14565,921.8
Dumas,Texas,35.8613,-101.9642,14565,981.2
Red Bluff,California,40.1735,-122.2413,14557,719.6
Corinth,Mississippi,34.9474,-88.5143,14545,186.2
Key Biscayne,Florida,25.6908,-80.1653,14530,3983.1
Jericho,New York,40.7875,-73.5416,14526,1357.3
Robbinsdale,Minnesota,45.0261,-93.3332,14522,1988.3
Greenwood,Mississippi,33.5126,-90.1993,14521,432.8
Middlesex,New Jersey,40.5744,-74.5011,14513,1506.0
Scottsbluff,Nebraska,41.8684,-103.6616,14511,853.2
Kemp Mill,Maryland,39.0412,-77.0215,14509,2279.0
Hutchinson,Minnesota,44.8855,-94.3768,14504,634.2
Short Hills,New Jersey,40.7389,-74.3278,14500,1006.3
Hudson,Wisconsin,44.9639,-92.7312,14500,793.9
Belvedere Park,Georgia,33.7489,-84.2599,14497,1184.7
Artondale,Washington,47.3021,-122.6406,14495,404.8
Falls Church,Virginia,38.8847,-77.1751,14494,2699.7
Wilkinsburg,Pennsylvania,40.4442,-79.8733,14492,2633.6
Hickory Hills,Illinois,41.7248,-87.828,14483,1934.7
Bensville,Maryland,38.6176,-77.0077,14483,312.0
Lockhart,Texas,29.8785,-97.6831,14480,340.8
Lemon Hill,California,38.5172,-121.4573,14471,3556.0
Colesville,Maryland,39.073,-77.001,14468,1086.8
Reidsville,North Carolina,36.3376,-79.6725,14463,363.6
East Rancho Dominguez,California,33.8949,-118.1956,14462,7170.2
Clarkston,Georgia,33.8117,-84.2403,14455,2667.9
Lindenhurst,Illinois,42.4175,-88.0257,14453,1221.2
Belmont,North Carolina,35.2212,-81.0401,14442,390.3
Washington Court House,Ohio,39.5381,-83.4281,14440,612.4
Natchez,Mississippi,31.5437,-91.3867,14435,362.6
Palmer Ranch,Florida,27.2286,-82.4672,14430,710.4
